ID,ZONEID,TIMESTAMP,U10,V10,U100,V100
30240510,10,20130824 5:00,2.032535469,-1.673549609,2.569087791,-2.12573647
30240610,10,20130824 6:00,1.710152111,-1.461617885,2.163625277,-1.838862779
30240710,10,20130824 7:00,1.243205268,-1.024441239,1.597548979,-1.3377303
30240810,10,20130824 8:00,0.137939376,-0.530773454,0.404729764,-0.736192028
30240910,10,20130824 9:00,-0.681253705,0.146400576,-0.523163998,-0.254782115
30241010,10,20130824 10:00,-1.198763833,0.110059143,-1.049959751,-0.468144423
30241110,10,20130824 11:00,-1.233377625,-0.236443828,-1.290443977,-1.21311954
30241210,10,20130824 12:00,-1.224893852,-0.531852903,-1.07483743,-1.940165051
30241310,10,20130824 13:00,-1.168561602,-0.721476024,-0.677667475,-2.404990079
30241410,10,20130824 14:00,-1.055218401,-0.899944844,-0.254746941,-2.711586336
30241510,10,20130824 15:00,-0.948322866,-0.989179254,-0.002915003,-2.928086325
30241610,10,20130824 16:00,-0.68295046,-1.175923846,0.594585731,-2.876986949
30241710,10,20130824 17:00,-0.270978463,-1.217302706,1.279376565,-2.845161899
30241810,10,20130824 18:00,-0.195303212,-1.216583073,1.429079086,-2.539910362
30241910,10,20130824 19:00,-0.185462035,-1.217662522,1.789150749,-1.839311019
30242010,10,20130824 20:00,0.129116252,-1.588273176,2.364828958,-1.066096773
30242110,10,20130824 21:00,0.516654984,-1.660596226,2.672090109,-0.927142329
30242210,10,20130824 22:00,0.258748297,-1.254723587,2.686492976,-1.340867981
30242310,10,20130824 23:00,0.538034091,-1.473491818,2.303289437,-1.754593632
30250010,10,20130825 0:00,1.686058196,-1.603745272,2.329476467,-1.993505628
30250110,10,20130825 1:00,1.726064476,-0.864381364,2.224383202,-1.022283322
30250210,10,20130825 2:00,2.868240168,-0.64561798,3.611092208,-0.818691537
30250310,10,20130825 3:00,2.802077551,-0.606379468,3.529174649,-0.783246682
30250410,10,20130825 4:00,2.628400684,-0.432063248,3.290917696,-0.573171082
30250510,10,20130825 5:00,2.322398583,-0.14280944,2.905423301,-0.215264505
30250610,10,20130825 6:00,1.702124056,-0.084125294,2.127474194,-0.145671559
30250710,10,20130825 7:00,0.89511425,0.03949338,1.172304748,-0.000434107
30250810,10,20130825 8:00,-0.308435974,0.459310731,-0.053246185,0.355311199
30250910,10,20130825 9:00,-1.410565871,0.721826792,-1.452805004,0.869261587
30251010,10,20130825 10:00,-1.707862364,0.506535843,-2.509166729,0.772436619
30251110,10,20130825 11:00,-1.83191727,0.300620467,-3.215371045,0.183273979
30251210,10,20130825 12:00,-2.127037361,0.122831812,-3.679035137,-0.674318593
30251310,10,20130825 13:00,-2.238033855,0.078731892,-3.673681049,-1.126024359
30251410,10,20130825 14:00,-2.329878013,0.090885413,-3.493783664,-1.167520774
30251510,10,20130825 15:00,-2.374711891,0.037409919,-3.437565731,-1.267371522
30251610,10,20130825 16:00,-2.65503245,-0.024746661,-3.72079703,-1.515917756
30251710,10,20130825 17:00,-2.700736889,0.109983804,-4.164115585,-1.411744465
30251810,10,20130825 18:00,-2.424333854,0.137068794,-3.368497985,-1.398344581
30251910,10,20130825 19:00,-2.693772403,-0.216772298,-3.513058384,-2.080009645
30252010,10,20130825 20:00,-2.43173362,-0.353933468,-2.930533519,-2.585747201
30252110,10,20130825 21:00,-2.566670535,-0.652910092,-2.641948132,-2.998982332
30252210,10,20130825 22:00,-2.911412588,-1.258502698,-3.280690929,-3.922709816
30252310,10,20130825 23:00,-2.693772403,-1.876596069,-3.4236451,-4.537807714
30260010,10,20130826 0:00,-1.678263299,-2.450242276,-2.327663118,-4.313899976
30260110,10,20130826 1:00,-0.59352773,-2.369076639,-0.768598125,-3.249173325
30260210,10,20130826 2:00,0.023043291,-2.3569074,-0.037885321,-3.075979265
30260310,10,20130826 3:00,0.488815877,-2.413042922,0.534199353,-3.115364503
30260410,10,20130826 4:00,0.606373797,-2.424034493,0.659055043,-3.18908559
30260510,10,20130826 5:00,0.371257957,-2.334531702,0.374547816,-3.150205291
30260610,10,20130826 6:00,0.031961478,-1.960033181,-0.050677912,-2.821490035
30260710,10,20130826 7:00,-0.338143284,-1.187482774,-0.575174148,-2.895211121
30260810,10,20130826 8:00,-1.264418618,-2.03069328,-0.898570851,-3.029019943
30260910,10,20130826 9:00,-2.364193228,-1.455206035,-1.773584083,-2.941160566
30261010,10,20130826 10:00,-1.873692942,-0.629267998,-2.573888582,-2.882587647
30261110,10,20130826 11:00,-2.042733123,-0.571169695,-2.886539509,-3.123443526
30261210,10,20130826 12:00,-2.169614602,-0.731332584,-2.91621832,-3.622828148
30261310,10,20130826 13:00,-2.47445445,-0.98845683,-3.144438146,-4.173716542
30261410,10,20130826 14:00,-2.782537274,-1.202792462,-3.388520784,-4.58322203
30261510,10,20130826 15:00,-2.849018305,-1.217709594,-3.126016814,-4.635735681
30261610,10,20130826 16:00,-2.930092733,-1.362955351,-3.182815919,-4.96293612
30261710,10,20130826 17:00,-3.014815509,-1.77082114,-3.502118993,-5.74155198
30261810,10,20130826 18:00,-2.870097656,-2.383993771,-3.476533811,-6.541880215
30261910,10,20130826 19:00,-2.536071015,-2.844462078,-3.075869857,-7.278081204
30262010,10,20130826 20:00,-2.190693953,-3.043095465,-2.532952291,-7.570945795
30262110,10,20130826 21:00,-1.903285108,-3.184415661,-2.128706412,-7.762317656
30262210,10,20130826 22:00,-1.502777435,-3.412883312,-1.359104131,-7.861285691
30262310,10,20130826 23:00,-1.116457788,-3.867070722,-0.903176184,-7.580034696
30270010,10,20130827 0:00,-0.627173618,-4.296919653,-0.470786604,-7.501769158
30270110,10,20130827 1:00,-0.600924499,-3.691918923,-0.621439432,-5.889673916
30270210,10,20130827 2:00,-0.667454933,-3.726329857,-0.832134828,-6.464036329
30270310,10,20130827 3:00,0.094365392,-4.339470142,0.241464745,-7.289152835
30270410,10,20130827 4:00,0.868367346,-4.435105726,1.413901764,-7.798002918
30270510,10,20130827 5:00,1.403421966,-3.770572487,2.692278322,-6.79498655
30270610,10,20130827 6:00,1.97595852,-3.118999211,3.658162833,-5.204618255
30270710,10,20130827 7:00,1.771681976,-1.414540724,4.605700272,-2.785744886
30270810,10,20130827 8:00,1.607698511,-2.176050231,3.348038149,-2.014845482
30270910,10,20130827 9:00,1.360317741,-2.988952693,3.527957813,-2.764848712
30271010,10,20130827 10:00,2.753708668,0.65637187,6.647551719,1.849252485
30271110,10,20130827 11:00,3.309378352,2.232571421,7.359536441,4.315001056
30271210,10,20130827 12:00,2.950020302,2.093586998,6.596653393,4.221815413
30271310,10,20130827 13:00,2.356868683,1.629262832,5.90775047,3.471812183
30271410,10,20130827 14:00,1.851799611,1.219906782,5.337807588,2.617328082
30271510,10,20130827 15:00,2.581291768,1.673058566,4.695660104,1.80520109
30271610,10,20130827 16:00,2.10573972,0.810550732,3.701959067,0.748532383
30271710,10,20130827 17:00,0.819172307,-0.973455111,2.69701305,-0.414876242
30271810,10,20130827 18:00,-0.195651078,-1.671952388,1.982660964,-1.325271729
30271910,10,20130827 19:00,-0.817382672,-1.806914754,1.244635238,-1.917141748
30272010,10,20130827 20:00,-0.957939928,-1.224163347,0.514303445,-2.335629996
30272110,10,20130827 21:00,-1.168775811,-1.058812104,-0.031373956,-2.633824051
30272210,10,20130827 22:00,-1.404912,-1.180814507,-0.305396339,-2.978328547
30272310,10,20130827 23:00,-1.259200979,-1.633072501,-0.517275416,-3.122907483
30280010,10,20130828 0:00,-0.553603556,-2.002207979,-0.612561817,-2.743952537
30280110,10,20130828 1:00,0.343950472,-2.439368654,0.425617603,-3.127409749
30280210,10,20130828 2:00,0.859032735,-2.540729474,1.057758443,-3.228227891
30280310,10,20130828 3:00,1.16668368,-2.749467967,1.438798894,-3.497458156
30280410,10,20130828 4:00,1.232875247,-3.09427989,1.539473175,-3.991810749
30280510,10,20130828 5:00,1.100025975,-3.270157112,1.39548554,-4.324625182
30280610,10,20130828 6:00,0.137451429,-3.346987688,0.17100532,-4.724460767
30280710,10,20130828 7:00,-0.134773043,-4.92618001,-0.168477724,-8.220444398
30280810,10,20130828 8:00,-0.163673587,-5.70513097,-0.044976133,-9.783698426
30280910,10,20130828 9:00,-0.902501991,-4.59803014,-0.970945401,-8.134519846
30281010,10,20130828 10:00,-1.366775235,-2.320882947,-0.222912074,-4.955311399
30281110,10,20130828 11:00,-2.516737174,-1.867304847,-2.116408015,-4.460958806
30281210,10,20130828 12:00,-2.484107529,-0.316808283,-2.533738033,-1.667838015
30281310,10,20130828 13:00,-2.522330828,0.251552846,-3.256017474,-0.065058694
30281410,10,20130828 14:00,-2.903165406,0.177962114,-5.047668503,-0.360066324
30281510,10,20130828 15:00,-3.466259862,0.786127035,-6.670163325,0.515218452
30281610,10,20130828 16:00,-4.908956337,0.260809542,-8.929481512,-0.536498072
30281710,10,20130828 17:00,-4.771445688,-0.20943061,-8.285634361,-1.827084853
30281810,10,20130828 18:00,-2.639797552,-1.242940708,-3.415223315,-4.918650256
30281910,10,20130828 19:00,-0.776644787,-3.718644029,0.306213222,-7.519872879
30282010,10,20130828 20:00,-0.440093299,-4.694299777,1.003324093,-8.518316181
30282110,10,20130828 21:00,1.393226648,-4.962281124,2.850580103,-8.521180333
30282210,10,20130828 22:00,1.826268659,-5.08354384,3.082950393,-8.704486045
30282310,10,20130828 23:00,2.249521777,-6.600253464,3.952729363,-10.02256868
30290010,10,20130829 0:00,5.53998847,-4.942379227,8.351961357,-6.910381386
30290110,10,20130829 1:00,6.883156139,-5.515254489,9.624276223,-7.595796707
30290210,10,20130829 2:00,7.085725253,-6.528775332,10.03341,-9.09087206
30290310,10,20130829 3:00,8.923175335,-5.211552924,12.74906571,-7.567303118
30290410,10,20130829 4:00,7.536318013,-4.211332879,10.92854145,-5.908529305
30290510,10,20130829 5:00,7.303610568,-3.229733952,10.65800476,-4.573241527
30290610,10,20130829 6:00,7.278907017,-2.750461848,11.37701501,-3.878780142
30290710,10,20130829 7:00,7.088689679,-2.476022039,11.06108627,-3.422324027
30290810,10,20130829 8:00,6.646002055,-2.200252151,10.61079702,-3.087105338
30290910,10,20130829 9:00,6.312998194,-1.86595875,10.39654649,-2.560811996
30291010,10,20130829 10:00,5.611911433,-1.830046594,9.477205945,-2.531201012
30291110,10,20130829 11:00,4.801140907,-1.940886581,8.412005576,-2.799375964
30291210,10,20130829 12:00,3.975548251,-2.393557089,7.486612756,-3.765923184
30291310,10,20130829 13:00,3.783354628,-2.680854336,7.422458643,-4.559832779
30291410,10,20130829 14:00,3.57880923,-2.863518635,7.023008505,-5.120206688
30291510,10,20130829 15:00,3.831773587,-3.059040372,7.185814697,-5.255411559
30291610,10,20130829 16:00,4.103512642,-2.763762646,7.523531632,-4.584974181
30291710,10,20130829 17:00,3.948374345,-2.564694029,7.383724084,-4.235229349
30291810,10,20130829 18:00,3.589184722,-2.632971461,6.976405989,-4.420158325
30291910,10,20130829 19:00,3.409836945,-2.886573352,6.685896797,-4.914047194
30292010,10,20130829 20:00,3.281378483,-2.920268708,6.412939203,-5.008467125
30292110,10,20130829 21:00,2.689975485,-2.547846351,5.698165546,-4.503962998
30292210,10,20130829 22:00,2.107465765,-2.601936265,4.672910191,-4.335236257
30292310,10,20130829 23:00,2.071892653,-3.051946613,3.759016693,-4.459267172
30300010,10,20130830 0:00,2.523473555,-3.482449123,3.517530928,-4.588885066
30300110,10,20130830 1:00,2.598328496,-3.441703353,3.454776164,-4.461059497
30300210,10,20130830 2:00,2.496666622,-3.572903166,3.243797294,-4.631537662
30300310,10,20130830 3:00,2.754799379,-3.544260954,3.559984294,-4.627492418
30300410,10,20130830 4:00,2.604074602,-3.234740268,3.371509837,-4.233370014
30300510,10,20130830 5:00,1.811553998,-2.862853474,2.359936481,-3.727714437
30300610,10,20130830 6:00,0.749408425,-2.697467795,1.009671712,-3.550879458
30300710,10,20130830 7:00,0.15004538,-2.012364546,0.417805655,-3.424321091
30300810,10,20130830 8:00,-0.623026865,-2.08489402,0.114558692,-3.204722097
30300910,10,20130830 9:00,-1.162276802,-2.187913591,0.442560509,-2.899017183
30301010,10,20130830 10:00,-1.12691615,-1.609987655,0.297407047,-3.243440867
30301110,10,20130830 11:00,-0.836958807,-1.839125356,0.871832184,-4.524627626
30301210,10,20130830 12:00,0.383867689,-2.988971604,2.780769001,-6.290087955
30301310,10,20130830 13:00,1.366009787,-4.215967038,3.282617406,-8.012784269
30301410,10,20130830 14:00,1.304128647,-4.202569874,3.039569748,-7.925522564
30301510,10,20130830 15:00,0.916929512,-3.901826641,2.703128776,-7.56202844
30301610,10,20130830 16:00,-0.056814431,-3.055495453,1.118818114,-6.963910129
30301710,10,20130830 17:00,-1.021718212,-1.861299972,-0.003589475,-5.179379362
30301810,10,20130830 18:00,-1.321399734,-1.459385052,-0.505437881,-4.631537662
30301910,10,20130830 19:00,-1.850483484,-0.940591426,-1.675667347,-3.950202891
30302010,10,20130830 20:00,-2.269507205,-1.070867296,-2.553339446,-4.143218848
30302110,10,20130830 21:00,-2.416695918,-1.471858274,-2.82282979,-4.740181375
30302210,10,20130830 22:00,-2.456476651,-1.981874448,-2.903845676,-5.347545959
30302310,10,20130830 23:00,-2.324758223,-2.613851012,-2.70018074,-5.186314067
30310010,10,20130831 0:00,-1.225483967,-2.764453615,-1.689732605,-4.437943813
30310110,10,20130831 1:00,-0.682595557,-3.553145057,-0.903193096,-4.926279148
30310210,10,20130831 2:00,0.244086046,-3.616553568,0.262318977,-4.829072474
30310310,10,20130831 3:00,0.9786886,-3.945629852,1.13755465,-5.267088087
30310410,10,20130831 4:00,1.146369617,-4.304790467,1.356776675,-5.845643469
30310510,10,20130831 5:00,0.890412085,-4.377455694,1.077516457,-6.089831318
30310610,10,20130831 6:00,0.788383953,-3.855376863,1.051628429,-5.876679335
30310710,10,20130831 7:00,0.319498144,-3.015329808,0.730506719,-5.830418328
30310810,10,20130831 8:00,-0.374736757,-2.474274707,0.232575285,-6.071678264
30310910,10,20130831 9:00,-0.68481356,-2.57193307,0.560306705,-6.088660153
30311010,10,20130831 10:00,-0.418653214,-2.85472577,1.69332104,-5.365465926
30311110,10,20130831 11:00,-0.986018351,-2.055408269,0.92163748,-4.856594846
30311210,10,20130831 12:00,-2.197491523,-2.241931114,-1.536072761,-5.469699588
30311310,10,20130831 13:00,-1.889189123,-2.598777549,-1.66055562,-6.402532304
30311410,10,20130831 14:00,-1.623028777,-2.498342171,-1.316850736,-6.417171863
30311510,10,20130831 15:00,-0.909719052,-2.154917975,0.126269127,-5.762490773
30311610,10,20130831 16:00,-0.557500194,-2.322927386,1.579854364,-4.683262464
30311710,10,20130831 17:00,-0.728730017,-2.015604386,1.246614853,-4.469524899
30311810,10,20130831 18:00,-0.93944029,-2.008199013,0.744276947,-4.788667291
30311910,10,20130831 19:00,-1.217134251,-2.300711266,0.206687257,-5.473798664
30312010,10,20130831 20:00,-1.400341288,-2.551568293,-0.255992394,-6.129650919
30312110,10,20130831 21:00,-1.464663372,-2.678385314,-0.477417655,-6.560639544
30312210,10,20130831 22:00,-1.566691504,-2.880181741,-0.710409908,-6.750953814
30312310,10,20130831 23:00,-1.402115691,-3.39809505,-0.892176914,-6.584648421
31010010,10,20130901 0:00,-0.615168269,-3.572121327,-0.413523799,-6.167128191
31010110,10,20130901 1:00,0.947839736,-3.630219985,1.370230281,-5.474308186
31010210,10,20130901 2:00,1.744631176,-3.247299988,2.265718886,-4.537614081
31010310,10,20130901 3:00,2.004488502,-2.968734315,2.602635391,-4.092781203
31010410,10,20130901 4:00,1.989225798,-2.471973238,2.614949591,-3.372417514
31010510,10,20130901 5:00,1.519604124,-1.999360269,2.065243714,-2.689123231
31010610,10,20130901 6:00,0.788951069,-1.531921895,1.190442965,-2.133082135
31010710,10,20130901 7:00,0.428907786,-0.649653524,0.78505951,-0.977291238
31010810,10,20130901 8:00,0.372161833,1.314105108,0.765849359,0.929293457
31010910,10,20130901 9:00,0.261409389,2.393008072,1.26285046,3.837305401
31011010,10,20130901 10:00,-0.356925815,3.057943472,0.58901745,6.61363796
31011110,10,20130901 11:00,-1.093840492,3.185152255,-1.028575827,7.061790486
31011210,10,20130901 12:00,-1.745049214,3.314085902,-2.636810312,7.278120903
31011310,10,20130901 13:00,-2.308203871,3.417577793,-3.983983763,7.19346987
31011410,10,20130901 14:00,-2.691728238,3.123919553,-4.846470312,6.491917521
31011510,10,20130901 15:00,-2.920277453,2.573687665,-5.463165435,5.499895943
31011610,10,20130901 16:00,-2.937105563,2.097624967,-5.769050156,4.540517573
31011710,10,20130901 17:00,-2.769998517,1.763432402,-5.588277704,3.767039511
31011810,10,20130901 18:00,-2.801306629,1.469342945,-5.575470936,3.10974914
31011910,10,20130901 19:00,-2.977414756,1.115745651,-5.928149617,2.133219254
31012010,10,20130901 20:00,-3.13552072,0.782415518,-6.294127633,0.966362863
31012110,10,20130901 21:00,-3.398117506,0.603029574,-6.713302992,-0.277951989
31012210,10,20130901 22:00,-3.751116464,0.306784036,-6.874865292,-1.122802491
31012310,10,20130901 23:00,-3.993754329,-0.145130555,-6.264573553,-1.672757565
31020010,10,20130902 0:00,-3.095994229,-0.648359875,-4.831693272,-1.857551323
31020110,10,20130902 1:00,-2.164635928,-1.401817166,-2.894624093,-2.115448054
31020210,10,20130902 2:00,-1.245824654,-1.594104405,-1.568894323,-2.136571392
31020310,10,20130902 3:00,-0.464915953,-1.480351323,-0.615317721,-1.904785575
31020410,10,20130902 4:00,-0.074663806,-1.140711337,-0.204684126,-1.453202862
31020510,10,20130902 5:00,-0.113891224,-0.737110543,-0.291660433,-0.950809957
31020610,10,20130902 6:00,-0.468960017,-0.402733155,-0.744464359,-0.586004201
31020710,10,20130902 7:00,-0.905718897,-0.244450396,-1.432895007,-0.608269341
31020810,10,20130902 8:00,-2.33933948,-0.169964392,-2.816608981,-0.986205821
31020910,10,20130902 9:00,-2.290406309,-0.016134601,-4.56246067,-1.742649683
31021010,10,20130902 10:00,-2.992455768,-0.129078053,-5.890298957,-2.447141551
31021110,10,20130902 11:00,-3.417486863,-0.399494633,-6.783782838,-2.724599451
31021210,10,20130902 12:00,-3.651233745,-0.608379297,-7.338849815,-2.970086893
31021310,10,20130902 13:00,-3.90803179,-0.818478406,-7.797452161,-3.296642281
31021410,10,20130902 14:00,-4.167660679,-1.034244929,-8.171186716,-3.645462809
31021510,10,20130902 15:00,-4.191925062,-1.092538323,-8.16275265,-3.796751581
31021610,10,20130902 16:00,-4.11630107,-1.115612792,-7.935032865,-3.936051432
31021710,10,20130902 17:00,-4.111043788,-1.385219742,-7.832242684,-4.411611988
31021810,10,20130902 18:00,-4.090419063,-1.476707986,-7.662507103,-4.655957628
31021910,10,20130902 19:00,-4.111448194,-1.688831171,-7.517546591,-5.00135275
31022010,10,20130902 20:00,-4.102551254,-1.968558502,-7.393144116,-5.398699865
31022110,10,20130902 21:00,-3.954538522,-2.058427485,-7.212865952,-5.524868992
31022210,10,20130902 22:00,-3.501603388,-2.165703523,-6.440094643,-5.621351266
31022310,10,20130902 23:00,-2.937860908,-2.538943174,-5.12227181,-5.445513749
31030010,10,20130903 0:00,-1.851625397,-2.880202421,-3.275738456,-5.100689529
31030110,10,20130903 1:00,-1.150808208,-2.285131991,-1.668443663,-3.146662839
31030210,10,20130903 2:00,-0.961030198,-2.342415766,-1.311820174,-3.069010146
31030310,10,20130903 3:00,-1.485760084,-2.520539038,-1.948570875,-3.337264902
31030410,10,20130903 4:00,-1.63093395,-2.722913835,-2.115031084,-3.664935734
31030510,10,20130903 5:00,-1.996603774,-2.689881585,-2.649427612,-3.802004502
31030610,10,20130903 6:00,-2.22130767,-2.362067865,-3.364829415,-4.038492247
31030710,10,20130903 7:00,-2.464105701,-1.865747857,-4.415845167,-4.273803437
31030810,10,20130903 8:00,-3.0763607,-1.900870755,-5.820790878,-5.050918641
31030910,10,20130903 9:00,-3.850621318,-2.487506788,-6.961231856,-6.115113496
31031010,10,20130903 10:00,-4.321068802,-3.110101979,-7.600137382,-6.900464592
31031110,10,20130903 11:00,-4.167899853,-3.443351387,-7.24243648,-7.426385101
31031210,10,20130903 12:00,-3.983171369,-3.817577509,-6.755446096,-8.0887861
31031310,10,20130903 13:00,-3.677254266,-4.312224998,-6.140243641,-8.842370185
31031410,10,20130903 14:00,-2.781384237,-4.526307428,-4.527357346,-9.287108333
31031510,10,20130903 15:00,-1.88256865,-4.39083339,-2.763094615,-9.249458543
31031610,10,20130903 16:00,-1.15543694,-4.092288752,-1.431412945,-8.869430972
31031710,10,20130903 17:00,-0.389592199,-3.386485741,-0.025928528,-7.983484342
31031810,10,20130903 18:00,-0.688355806,-3.370178681,0.059725754,-7.768174604
31031910,10,20130903 19:00,-1.883831032,-4.436409532,-1.991667369,-9.235339872
31032010,10,20130903 20:00,-1.414645929,-4.514599795,-1.760562419,-9.26475377
31032110,10,20130903 21:00,-1.030461177,-4.29215477,-0.9304162,-9.159452013
31032210,10,20130903 22:00,-0.845732693,-4.431391975,-0.625508504,-9.256517879
31032310,10,20130903 23:00,-0.640806106,-4.729936614,-0.392787435,-9.068268927
31040010,10,20130904 0:00,-0.200234982,-5.217894027,-0.007612518,-8.895315202
31040110,10,20130904 1:00,-0.089064369,-5.30026373,0.134804429,-8.733960579
31040210,10,20130904 2:00,0.270049752,-5.097457409,0.531322496,-8.671985411
31040310,10,20130904 3:00,0.284124774,-4.805672821,0.580165119,-8.377331538
31040410,10,20130904 4:00,0.104768785,-5.453771281,0.357484774,-9.297173516
31040510,10,20130904 5:00,0.12045238,-5.978422415,0.422083081,-9.997927836
31040610,10,20130904 6:00,-0.404344852,-5.489843551,-0.0836744,-10.05609751
31040710,10,20130904 7:00,-0.402334135,-4.994050233,0.244569033,-10.02837178
31040810,10,20130904 8:00,0.318709112,-4.652566073,1.588528944,-9.771772834
31040910,10,20130904 9:00,0.366564186,-4.619299423,2.002378264,-9.583672761
31041010,10,20130904 10:00,0.509325118,-4.94154504,2.107941352,-9.880501201
31041110,10,20130904 11:00,3.622317743,1.505772108,6.999556284,3.066329002
31041210,10,20130904 12:00,3.471916084,3.778725953,6.159778286,6.804953873
31041310,10,20130904 13:00,2.946716708,5.027227315,4.722859835,8.419026468
31041410,10,20130904 14:00,2.643098386,4.658889353,4.244937396,7.774267257
31041510,10,20130904 15:00,1.642565425,3.944257594,2.938791129,6.906614895
31041610,10,20130904 16:00,0.58010237,2.724614048,1.216169594,5.451829356
31041710,10,20130904 17:00,0.295786934,1.798759105,0.397924365,4.472730418
31041810,10,20130904 18:00,-0.335176175,1.839240209,-0.740686455,4.393902353
31041910,10,20130904 19:00,-0.623110901,1.969501185,-1.325747549,4.472730418
31042010,10,20130904 20:00,-0.535443624,1.496152836,-1.228062304,3.757297769
31042110,10,20130904 21:00,-0.352066201,1.403567342,-0.85937928,3.452858343
31042210,10,20130904 22:00,-0.592547997,1.898559053,-0.887214323,3.23213976
31042310,10,20130904 23:00,-0.406757713,2.301766877,-0.740686455,2.954338784
31050010,10,20130905 0:00,-0.445363486,2.135834433,-0.580503659,2.662946763
31050110,10,20130905 1:00,-0.87393919,2.762501536,-1.120180861,3.490910625
31050210,10,20130905 2:00,-0.831810718,2.863117082,-1.044551707,3.57205872
31050310,10,20130905 3:00,-0.132879301,3.193033996,-0.125759686,4.039143293
31050410,10,20130905 4:00,-0.142107442,3.205428664,-0.123204647,4.105800657
31050510,10,20130905 5:00,-0.437809196,3.247351808,-0.523834761,4.275342214
31050610,10,20130905 6:00,-0.625180592,3.4084825,-0.77933866,4.547767963
31050710,10,20130905 7:00,-0.6849629,3.793081775,-0.858544869,5.367943355
31050810,10,20130905 8:00,-1.253496665,3.242248121,-1.758940609,4.811016248
31050910,10,20130905 9:00,-0.936530064,3.263027418,-1.43853872,5.421559061
31051010,10,20130905 10:00,-1.106648847,2.929829563,-1.868296278,5.188258287
31051110,10,20130905 11:00,-1.345376857,2.654230461,-2.367550896,4.918730684
31051210,10,20130905 12:00,-1.694441342,2.490547926,-3.032372042,4.661278691
31051310,10,20130905 13:00,-2.194767104,2.115062377,-3.960362203,4.032380952
31051410,10,20130905 14:00,-2.182329174,1.943724311,-4.215355094,3.630021646
31051510,10,20130905 15:00,-1.850116078,2.330510881,-3.713034429,4.275342214
31051610,10,20130905 16:00,-1.974896601,2.459925803,-3.769756294,4.456476355
31051710,10,20130905 17:00,-2.163070444,2.645845832,-3.871957854,4.761264737
31051810,10,20130905 18:00,-2.177514492,2.849993315,-3.86122669,5.039003754
31051910,10,20130905 19:00,-2.176712045,2.709277371,-3.971604375,4.901824831
31052010,10,20130905 20:00,-2.320350074,2.539762051,-4.244482539,4.524582792
31052110,10,20130905 21:00,-2.427075537,2.208751489,-4.699790487,4.015958123
31052210,10,20130905 22:00,-2.773331458,2.062931859,-4.915435778,3.214620681
31052310,10,20130905 23:00,-2.335195345,2.23208263,-3.753915053,3.037350734
31060010,10,20130906 0:00,-2.255753083,2.588247078,-3.10238011,3.300115996
31060110,10,20130906 1:00,-2.195524307,3.311729767,-2.885516887,4.23374632
31060210,10,20130906 2:00,-2.155402926,3.506587031,-2.872534505,4.510552769
31060310,10,20130906 3:00,-2.19684699,3.863534081,-2.902285798,4.906810964
31060410,10,20130906 4:00,-1.953473334,4.050090251,-2.577726243,5.175577392
31060510,10,20130906 5:00,-2.084859837,4.595777969,-2.82980083,5.965796632
31060610,10,20130906 6:00,-2.247108941,4.705439792,-3.110544845,6.251791677
31060710,10,20130906 7:00,-2.307511461,4.126547697,-3.529226671,5.885970706
31060810,10,20130906 8:00,-2.494009752,3.238767519,-4.282204838,5.045788476
31060910,10,20130906 9:00,-1.891748131,3.098959616,-3.672573808,5.296751999
31061010,10,20130906 10:00,-2.508559264,2.17972266,-4.879935352,4.025280052
31061110,10,20130906 11:00,-1.12150578,2.735022171,-3.152196655,4.854550825
31061210,10,20130906 12:00,-0.682815947,3.854796087,-1.683564669,7.008127971
31061310,10,20130906 13:00,-1.312853909,3.801931224,-2.47062159,6.893270523
31061410,10,20130906 14:00,-1.861767318,3.428381986,-3.352882646,6.227671613
31061510,10,20130906 15:00,-1.903211383,2.905413052,-3.68339246,5.459275288
31061610,10,20130906 16:00,-1.392655778,2.811042718,-2.890926213,5.427115202
31061710,10,20130906 17:00,-1.192048869,3.002841684,-2.358648543,5.785470439
31061810,10,20130906 18:00,-1.608253093,3.00764758,-2.922300304,5.799253333
31061910,10,20130906 19:00,-1.789460652,2.795314329,-3.283643275,5.366240755
31062010,10,20130906 20:00,-1.621920816,2.659438524,-3.071597699,5.16753737
31062110,10,20130906 21:00,-1.845895123,2.527057917,-3.354505444,5.062442806
31062210,10,20130906 22:00,-2.327792599,2.526621017,-3.732076393,4.213646267
31062310,10,20130906 23:00,-2.24799073,2.171858465,-3.110544845,3.011663076
31070010,10,20130907 0:00,-2.130712844,2.403415303,-2.762725189,3.122500513
31070110,10,20130907 1:00,-2.727162188,1.815110809,-3.570448729,2.281531668
31070210,10,20130907 2:00,-2.310351246,1.506193046,-2.996377849,1.80394101
31070310,10,20130907 3:00,-1.374842242,1.824719449,-1.728238937,2.192562645
31070410,10,20130907 4:00,-1.324119218,1.986625026,-1.6420438,2.392742946
31070510,10,20130907 5:00,-1.106671816,2.413729057,-1.361487079,2.94879934
31070610,10,20130907 6:00,-1.35896373,3.033966744,-1.731055771,3.826132761
31070710,10,20130907 7:00,-1.390279685,3.818031736,-2.018372895,5.252726331
31070810,10,20130907 8:00,-1.238110611,4.143764619,-2.189073068,6.55142693
31070910,10,20130907 9:00,-1.549946945,3.630182831,-2.874690597,6.047886973
31071010,10,20130907 10:00,-2.299765571,3.377956042,-4.163110718,5.645055008
31071110,10,20130907 11:00,-1.753280114,3.532655139,-3.500027866,5.847088831
